HAY2201,05/01/2017,41,43.46,06/01/2017 07:42:45,F
HAY2201,05/01/2017,42,41.61,06/01/2017 07:42:45,F
HAY2201,05/01/2017,43,46.09,06/01/2017 07:42:45,F
HAY2201,05/01/2017,44,48.56,06/01/2017 07:42:45,F
HAY2201,05/01/2017,45,45.48,06/01/2017 07:42:45,F
HAY2201,05/01/2017,46,46.15,06/01/2017 07:42:45,F
HAY2201,05/01/2017,47,46.27,06/01/2017 07:42:45,F
HAY2201,05/01/2017,48,47.04,06/01/2017 07:42:45,F
HAY2201,06/01/2017,1,40.91,07/01/2017 07:39:54,F
HAY2201,06/01/2017,2,35.39,07/01/2017 07:39:54,F
HAY2201,06/01/2017,3,35.82,07/01/2017 07:39:54,F
HAY2201,06/01/2017,4,35.38,07/01/2017 07:39:54,F
HAY2201,06/01/2017,5,33.75,07/01/2017 07:39:54,F
HAY2201,06/01/2017,6,25.29,07/01/2017 07:39:54,F
HAY2201,06/01/2017,7,26.06,07/01/2017 07:39:54,F
HAY2201,06/01/2017,8,26.05,07/01/2017 07:39:54,F
HAY2201,06/01/2017,9,25.29,07/01/2017 07:39:54,F
HAY2201,06/01/2017,10,23.91,07/01/2017 07:39:54,F
HAY2201,06/01/2017,11,24.74,07/01/2017 07:39:54,F
HAY2201,06/01/2017,12,25.63,07/01/2017 07:39:54,F
HAY2201,06/01/2017,13,25.7,07/01/2017 07:39:54,F
HAY2201,06/01/2017,14,16.51,07/01/2017 07:39:54,F
HAY2201,06/01/2017,15,23.43,07/01/2017 07:39:54,F
HAY2201,06/01/2017,16,24.96,07/01/2017 07:39:54,F
HAY2201,06/01/2017,17,31.38,07/01/2017 07:39:54,F
HAY2201,06/01/2017,18,36.4,07/01/2017 07:39:54,F
HAY2201,06/01/2017,19,40.26,07/01/2017 07:39:54,F
HAY2201,06/01/2017,20,38,07/01/2017 07:39:54,F
HAY2201,06/01/2017,21,38.34,07/01/2017 07:39:54,F
HAY2201,06/01/2017,22,44.4,07/01/2017 07:39:54,F
HAY2201,06/01/2017,23,51.9,07/01/2017 07:39:54,F
HAY2201,06/01/2017,24,46.59,07/01/2017 07:39:54,F
HAY2201,06/01/2017,25,46.51,07/01/2017 07:39:54,F
HAY2201,06/01/2017,26,43.03,07/01/2017 07:39:54,F
HAY2201,06/01/2017,27,44.14,07/01/2017 07:39:54,F
HAY2201,06/01/2017,28,43.63,07/01/2017 07:39:54,F
HAY2201,06/01/2017,29,44.3,07/01/2017 07:39:54,F
HAY2201,06/01/2017,30,36.02,07/01/2017 07:39:54,F
HAY2201,06/01/2017,31,44.11,07/01/2017 07:39:54,F
HAY2201,06/01/2017,32,41.33,07/01/2017 07:39:54,F
HAY2201,06/01/2017,33,37.95,07/01/2017 07:39:54,F
HAY2201,06/01/2017,34,42.08,07/01/2017 07:39:54,F
HAY2201,06/01/2017,35,44.11,07/01/2017 07:39:54,F
HAY2201,06/01/2017,36,45.47,07/01/2017 07:39:54,F
HAY2201,06/01/2017,37,45.19,07/01/2017 07:39:54,F
HAY2201,06/01/2017,38,52.27,07/01/2017 07:39:54,F
HAY2201,06/01/2017,39,45.19,07/01/2017 07:39:54,F
HAY2201,06/01/2017,40,45.22,07/01/2017 07:39:54,F
HAY2201,06/01/2017,41,41.2,07/01/2017 07:39:54,F
HAY2201,06/01/2017,42,46.28,07/01/2017 07:39:54,F
HAY2201,06/01/2017,43,63.52,07/01/2017 07:39:54,F
HAY2201,06/01/2017,44,60.49,07/01/2017 07:39:54,F
HAY2201,06/01/2017,45,48.31,07/01/2017 07:39:54,F
HAY2201,06/01/2017,46,48.31,07/01/2017 07:39:54,F
HAY2201,06/01/2017,47,48.21,07/01/2017 07:39:54,F
HAY2201,06/01/2017,48,47.1,07/01/2017 07:39:54,F
HAY2201,01/01/2017,1,35.41,02/01/2017 07:42:41,F
HAY2201,01/01/2017,2,35.19,02/01/2017 07:42:41,F
HAY2201,01/01/2017,3,26.11,02/01/2017 07:42:41,F
HAY2201,01/01/2017,4,26.3,02/01/2017 07:42:41,F
HAY2201,01/01/2017,5,26.18,02/01/2017 07:42:41,F
HAY2201,01/01/2017,6,25.22,02/01/2017 07:42:41,F
HAY2201,01/01/2017,7,26.12,02/01/2017 07:42:41,F
HAY2201,01/01/2017,8,25.28,02/01/2017 07:42:41,F
HAY2201,01/01/2017,9,17.7,02/01/2017 07:42:41,F
HAY2201,01/01/2017,10,17.71,02/01/2017 07:42:41,F
HAY2201,01/01/2017,11,19.05,02/01/2017 07:42:41,F
HAY2201,01/01/2017,12,33.87,02/01/2017 07:42:41,F
HAY2201,01/01/2017,13,23.55,02/01/2017 07:42:41,F
HAY2201,01/01/2017,14,19.38,02/01/2017 07:42:41,F
HAY2201,01/01/2017,15,23.02,02/01/2017 07:42:41,F
HAY2201,01/01/2017,16,24.13,02/01/2017 07:42:41,F
HAY2201,01/01/2017,17,23.96,02/01/2017 07:42:41,F
HAY2201,01/01/2017,18,24.99,02/01/2017 07:42:41,F
HAY2201,01/01/2017,19,24.19,02/01/2017 07:42:41,F
HAY2201,01/01/2017,20,36.12,02/01/2017 07:42:41,F
HAY2201,01/01/2017,21,35.23,02/01/2017 07:42:41,F
HAY2201,01/01/2017,22,35.19,02/01/2017 07:42:41,F
HAY2201,01/01/2017,23,34.92,02/01/2017 07:42:41,F
HAY2201,01/01/2017,24,24.75,02/01/2017 07:42:41,F
HAY2201,01/01/2017,25,25.5,02/01/2017 07:42:41,F
HAY2201,01/01/2017,26,34.56,02/01/2017 07:42:41,F
HAY2201,01/01/2017,27,35.25,02/01/2017 07:42:41,F
HAY2201,01/01/2017,28,34.25,02/01/2017 07:42:41,F
HAY2201,01/01/2017,29,34.15,02/01/2017 07:42:41,F
HAY2201,01/01/2017,30,33.96,02/01/2017 07:42:41,F
HAY2201,01/01/2017,31,34.24,02/01/2017 07:42:41,F
HAY2201,01/01/2017,32,34.99,02/01/2017 07:42:41,F
HAY2201,01/01/2017,33,34.99,02/01/2017 07:42:41,F
HAY2201,01/01/2017,34,34.99,02/01/2017 07:42:41,F
HAY2201,01/01/2017,35,35.33,02/01/2017 07:42:41,F
HAY2201,01/01/2017,36,35.3,02/01/2017 07:42:41,F
HAY2201,01/01/2017,37,35.47,02/01/2017 07:42:41,F
HAY2201,01/01/2017,38,35.35,02/01/2017 07:42:41,F
HAY2201,01/01/2017,39,35.34,02/01/2017 07:42:41,F
HAY2201,01/01/2017,40,25.83,02/01/2017 07:42:41,F
HAY2201,01/01/2017,41,23.95,02/01/2017 07:42:41,F
HAY2201,01/01/2017,42,22.58,02/01/2017 07:42:41,F
HAY2201,01/01/2017,43,34.24,02/01/2017 07:42:41,F
HAY2201,01/01/2017,44,36.19,02/01/2017 07:42:41,F
HAY2201,01/01/2017,45,34,02/01/2017 07:42:41,F
HAY2201,01/01/2017,46,34.44,02/01/2017 07:42:41,F
HAY2201,01/01/2017,47,34.93,02/01/2017 07:42:41,F
HAY2201,01/01/2017,48,24.08,02/01/2017 07:42:41,F
HAY2201,02/01/2017,1,16.61,03/01/2017 09:10:38,F
HAY2201,02/01/2017,2,12.97,03/01/2017 09:10:38,F
HAY2201,02/01/2017,3,22.42,03/01/2017 09:10:38,F
HAY2201,02/01/2017,4,16.26,03/01/2017 09:10:38,F
HAY2201,02/01/2017,5,16.26,03/01/2017 09:10:38,F
HAY2201,02/01/2017,6,16.4,03/01/2017 09:10:38,F
HAY2201,02/01/2017,7,15.74,03/01/2017 09:10:38,F
HAY2201,02/01/2017,8,15.74,03/01/2017 09:10:38,F
HAY2201,02/01/2017,9,16.25,03/01/2017 09:10:38,F
HAY2201,02/01/2017,10,23.19,03/01/2017 09:10:38,F
HAY2201,02/01/2017,11,34.31,03/01/2017 09:10:38,F
HAY2201,02/01/2017,12,36.18,03/01/2017 09:10:38,F
HAY2201,02/01/2017,13,36.18,03/01/2017 09:10:38,F
HAY2201,02/01/2017,14,36.21,03/01/2017 09:10:38,F
HAY2201,02/01/2017,15,36.23,03/01/2017 09:10:38,F
HAY2201,02/01/2017,16,36.98,03/01/2017 09:10:38,F
HAY2201,02/01/2017,17,33.86,03/01/2017 09:10:38,F
HAY2201,02/01/2017,18,34.52,03/01/2017 09:10:38,F
HAY2201,02/01/2017,19,22.93,03/01/2017 09:10:38,F
HAY2201,02/01/2017,20,36.73,03/01/2017 09:10:38,F
HAY2201,02/01/2017,21,34.34,03/01/2017 09:10:38,F
HAY2201,02/01/2017,22,32.85,03/01/2017 09:10:38,F
HAY2201,02/01/2017,23,32.85,03/01/2017 09:10:38,F
HAY2201,02/01/2017,24,32.85,03/01/2017 09:10:38,F
HAY2201,02/01/2017,25,33.53,03/01/2017 09:10:38,F
HAY2201,02/01/2017,26,33.42,03/01/2017 09:10:38,F
HAY2201,02/01/2017,27,33.2,03/01/2017 09:10:38,F
HAY2201,02/01/2017,28,33.1,03/01/2017 09:10:38,F
HAY2201,02/01/2017,29,32.25,03/01/2017 09:10:38,F
